Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Return_ID,Original_Tx_ID,Return_Date,Refund_Amount,Status,Price_Clean,Issue_Final
100047,2023-11-17,C0006,Smart Home,NordLock Pro,208.67,1,Paid,,,,,,208.67,Nav sūdzību
100605,2023-12-04,C0013,Smart Home,NordTherm,"142,49 EUR",1,Paid,,,,,,14249.0,Nav sūdzību
100124,2023-11-20,C0004,Electronics,NoiseCancel Headphones,"233,73 EUR",1,Paid,,,,,,23373.0,Nav sūdzību
100240,2023-11-24,C0018,Accessories,USB-C Cable,"13,43 EUR",2,Paid,,,,,,1343.0,Nav sūdzību
100027,16/11/2023,C0004,Electronics ,NoiseCancel Headphones,170.89,1,Paid,,,,,,170.89,Nav sūdzību
101168,28/11/2023,C0004, Smart Home ,NordLock Pro,"246,71 EUR",1,Paid,,,,,,24671.0,Nav sūdzību
100057,2023-11-17,C0061,Electronics,TV Pro,1046.02,1,Paid,,,,,,1046.02,Nav sūdzību
101072,2023-12-13,C0001,Smart Home,NordLock Pro,212.32,1,Paid,,,,,,212.32,Nav sūdzību
100709,2023-12-06,C0001,Accessories,Wireless Mouse,54.54,3,Paid,,,,,,54.54,Nav sūdzību
101045,2023-12-13,C0027,Smart Home,NordPlug,"32,53 EUR",2,Paid,,,,,,3253.0,Nav sūdzību
100379,2023-11-28,C0001,Accessories,Accessory Bundle,67.03,2,Paid,,,,,,67.03,Nav sūdzību
100316,2023-11-26,C0002,Electronics,Tablet A,597.79,1,Paid,,,,,,597.79,Nav sūdzību
100907,10/12/2023,C0005,Electronics ,TV Pro,"1352,21 EUR",1,Paid,,,,,,135221.0,Nav sūdzību
100180,2023-11-22,C0006,Electronics ,NoiseCancel Headphones,"228,54 EUR",1,Paid,,,,,,22854.0,Nav sūdzību
101018,12/12/2023,C0002, Accessories ,USB-C Cable,15.31,2,Paid,,,,,,15.31,Nav sūdzību
101088,2023-12-14,C0006,Accessories,USB-C Cable,"14,75 EUR",1,Paid,,,,,,1475.0,Nav sūdzību
100515,02/12/2023,C0243,Electronics,Tablet A,533,1,Paid,,,,,,533.0,Nav sūdzību
100693,2023-12-06,C0001, Accessories,Laptop Sleeve,26.83,2,Paid,,,,,,26.83,Nav sūdzību
100682,2023-12-05,C0223, Accessories,Screen Protector,"7,50 EUR",2,Paid,,,,,,750.0,Nav sūdzību
101037,2023-12-12,C0003,Electronics,NoiseCancel Headphones,"308,13 EUR",1,Paid,,,,,,30813.0,Nav sūdzību
100106,19/11/2023,C0020, Accessories,USB-C Cable,14.99,2,Paid,,,,,,14.99,Nav sūdzību
100786,2023-12-07,C0112,Smart Home,NordLock Pro,"245,31 EUR",1,Paid,,,,,,24531.0,Nav sūdzību
100915,2023-12-10,C0028,Accessories,USB-C Cable,"15,71 EUR",1,Failed,,,,,,1571.0,Nav sūdzību
100821,08/12/2023,C0001,Accessories,Screen Protector,"6,18 EUR",1,Paid,,,,,,618.0,Nav sūdzību
100268,2023-11-25,C0005,Electronics,TV Pro,1187.59,1,Pending,,,,,,1187.59,Nav sūdzību
101148,27/11/2023,C0220, Accessories ,Phone Case,"31,01 EUR",4,Paid,,,,,,3101.0,Nav sūdzību
100789,2023-12-07,C0030,Electronics ,Laptop X,1363,1,Paid,,,,,,1363.0,Nav sūdzību
100967,2023-12-11,C0002,Accessories,Screen Protector,"14,65 EUR",2,Pending,,,,,,1465.0,Nav sūdzību
100448,30/11/2023,C0001, Accessories ,Screen Protector,13.04,2,Paid,,,,,,13.04,Nav sūdzību
100041,2023-11-16,C0007, Accessories ,Accessory Bundle,"96,52 EUR",1,Paid,,,,,,9652.0,Nav sūdzību
100533,2023-12-02,C0034, Accessories,Laptop Sleeve,"32,30 EUR",3,Paid,,,,,,3230.0,Nav sūdzību
100301,2023-11-26,C0046,Accessories,Charger,15.37,1,Paid,,,,,,15.37,Nav sūdzību
100434,2023-11-29,C0005,Electronics,NoiseCancel Headphones,$344.00,1,Paid,,,,,,344.0,Nav sūdzību
100802,2023-12-08,C0183,Smart Home,NordLock Pro,"200,86 EUR",1,Paid,,,,,,20086.0,Nav sūdzību
101126,14/12/2023,C0001,Smart Home,NordLock Pro,"206,17 EUR",1,Paid,,,,,,20617.0,Nav sūdzību
100269,2023-11-25,C0070,Electronics,Laptop X,"1466,72 EUR",1,Pending,,,,,,146672.0,Nav sūdzību
100619,04/12/2023,C0001,Electronics,TV Pro,1574.14,1,Paid,,,,,,1574.14,Nav sūdzību
100633,2023-12-04,C0040,Accessories,USB-C Cable,13,3,Paid,,,,,,13.0,Nav sūdzību
101029,2023-12-12,C0001,Accessories,Laptop Sleeve,"37,26 EUR",2,Paid,,,,,,3726.0,Nav sūdzību
101081,2023-12-13,C0004, Smart Home ,NordPlug,$21.26,1,Paid,,,,,,21.26,Nav sūdzību
100297,26/11/2023,C0015,Smart Home,NordLock Pro,248,1,Paid,,,,,,248.0,Nav sūdzību
101155,08/12/2023,C0042,Electronics,Laptop X,1620.72,1,Paid,,,,,,1620.72,Nav sūdzību
100703,06/12/2023,C0001,Smart Home,NordLock Pro,225.82,1,Paid,,,,,,225.82,Nav sūdzību
100594,2023-12-03,C0147,Electronics,Tablet A,"724,89 EUR",1,Paid,,,,,,72489.0,Nav sūdzību
100971,2023-12-11,C0002,Electronics,TV Pro,1667.73,1,Paid,,,,,,1667.73,Nav sūdzību
100299,2023-11-26,C0018,Electronics,NoiseCancel Headphones,281.50,1,Paid,,,,,,281.5,Nav sūdzību
101095,2023-12-14,C0002,Smart Home,NordLock Pro,"238,51 EUR",1,Paid,,,,,,23851.0,Nav sūdzību
100905,2023-12-10,C0311,Electronics,TV Pro,1080,1,Paid,,,,,,1080.0,Nav sūdzību
100208,23/11/2023,C0002,Accessories,USB-C Cable,$11.04,1,Paid,,,,,,11.04,Nav sūdzību
100704,06/12/2023,C0010, Smart Home ,NordLock Pro,241,1,Paid,,,,,,241.0,Nav sūdzību
100896,2023-12-10,C0001,Accessories,USB-C Cable,"18,60 EUR",1,Paid,,,,,,1860.0,Nav sūdzību
101132,2023-12-14,C0001,Electronics,Tablet A,$589.01,1,Paid,,,,,,589.01,Nav sūdzību
100144,2023-11-21,C0001, Accessories ,Laptop Sleeve,31.36,3,Paid,,,,,,31.36,Nav sūdzību
100251,24/11/2023,C0001,Accessories,Charger,41.99,3,Paid,,,,,,41.99,Nav sūdzību
100514,01/12/2023,C0095,Electronics ,Laptop X,1623,1,Paid,,,,,,1623.0,Nav sūdzību
100978,2023-12-11,C0003,Electronics,NoiseCancel Headphones,279.88,1,Paid,,,,,,279.88,Nav sūdzību
100824,2023-12-08,C0007,Electronics,Tablet A,524.82,1,Paid,,,,,,524.82,Nav sūdzību
101082,2023-12-13,C0014, Smart Home ,NordLock Pro,"231,99 EUR",1,Paid,,,,,,23199.0,Nav sūdzību
100717,2023-12-06,C0001, Accessories ,Phone Case,"39,48 EUR",1,Paid,,,,,,3948.0,Nav sūdzību
100732,2023-12-06,C0001,Electronics,TV Pro,$1144.44,1,Paid,,,,,,1144.44,Nav sūdzību
100164,2023-11-22,C0015, Electronics ,Smartphone Z,"845,23 EUR",1,Paid,,,,,,84523.0,Nav sūdzību
100501,2023-12-01,C0002,Electronics,NoiseCancel Headphones,$255.15,1,Paid,,,,,,255.15,Nav sūdzību
100264,2023-11-25,C0316, Smart Home ,NordLock Pro,"208,11 EUR",1,Paid,,,,,,20811.0,Nav sūdzību
100082,2023-11-18,C0001,Electronics,Laptop X,1457.02,2,Paid,,,,,,1457.02,Nav sūdzību
101142,2023-11-17,C0061,Electronics,TV Pro,1046.02,1,Paid,,,,,,1046.02,Nav sūdzību
100768,2023-12-07,C0001, Accessories,Accessory Bundle,"55,24 EUR",1,Paid,,,,,,5524.0,Nav sūdzību
100325,2023-11-27,C0125,Smart Home,NordLock Pro,220.55,1,Paid,,,,,,220.55,Nav sūdzību
100473,2023-11-30,C0004,Electronics,NoiseCancel Headphones,"316,19 EUR",1,Paid,,,,,,31619.0,Nav sūdzību
100564,2023-12-03,C0001,Smart Home,NordLock Pro,223.08,1,Paid,,,,,,223.08,Nav sūdzību
100145,21/11/2023,C0170,Accessories,Charger,30.35,2,Paid,,,,,,30.35,Nav sūdzību
100663,2023-12-05,C0066,Smart Home,NordLock Pro,200.01,1,Paid,,,,,,200.01,Nav sūdzību
100814,08/12/2023,C0001,Smart Home,NordLock Pro,"181,89 EUR",1,Paid,,,,,,18189.0,Nav sūdzību
100275,2023-11-25,C0004,Accessories,Phone Case,"19,93 EUR",2,Paid,,,,,,1993.0,Nav sūdzību
100972,11/12/2023,C0005, Smart Home ,NordLock Pro,216.12,2,Pending,,,,,,216.12,Nav sūdzību
100673,2023-12-05,C0016,Electronics,Tablet A,507.23,1,Paid,,,,,,507.23,Nav sūdzību
100793,07/12/2023,C0083,Accessories,USB-C Cable,19.69,2,Paid,,,,,,19.69,Nav sūdzību
100752,2023-12-07,C0271, Smart Home ,NordLock Pro,212.22,2,Paid,,,,,,212.22,Nav sūdzību
100730,2023-12-06,C0115,Accessories,Wireless Mouse,58.87,1,Paid,,,,,,58.87,Nav sūdzību
100609,2023-12-04,C0004,Smart Home,NordCam Mini,62,1,Paid,,,,,,62.0,Nav sūdzību
100825,08/12/2023,C0021,Electronics,Tablet A,652.84,1,Paid,,,,,,652.84,Nav sūdzību
100088,2023-11-18,C0027,Accessories,Charger,"20,20 EUR",1,Paid,,,,,,2020.0,Nav sūdzību
100945,2023-12-11,C0012,Electronics,Tablet A,"736,42 EUR",2,Paid,,,,,,73642.0,Nav sūdzību
100853,09/12/2023,C0042, Electronics ,Smartphone Z,1004,1,Paid,,,,,,1004.0,Nav sūdzību
100307,2023-11-26,C0003,Electronics,Smartphone Z,912.54,1,Paid,,,,,,912.54,Nav sūdzību
100552,2023-12-02,C0145,Electronics,TV Pro,1419,1,Paid,,,,,,1419.0,Nav sūdzību
100188,2023-11-22,C0001,Electronics ,Smartphone Z,"851,41 EUR",1,Paid,,,,,,85141.0,Nav sūdzību
100892,2023-12-10,C0009,Accessories,Wireless Mouse,25.68,1,Paid,,,,,,25.68,Nav sūdzību
100288,2023-11-25,C0003, Accessories,Charger,$29.37,1,Paid,,,,,,29.37,Nav sūdzību
100871,2023-12-09,C0075, Smart Home ,NordLock Pro,185.47,1,Paid,,,,,,185.47,Nav sūdzību
100668,2023-12-05,C0030,Electronics ,Laptop X,$1686.77,1,Paid,,,,,,1686.77,Nav sūdzību
101001,12/12/2023,C0004,Smart Home,NordLock Pro,$186.38,1,Pending,,,,,,186.38,Nav sūdzību
101061,2023-12-13,C0001, Accessories ,Screen Protector,8.08,2,Paid,,,,,,8.08,Nav sūdzību
100756,2023-12-07,C0001, Accessories,Charger,43.27,1,Paid,,,,,,43.27,Nav sūdzību
100372,2023-11-28,C0005,Accessories,Accessory Bundle,$36.70,2,Paid,,,,,,36.7,Nav sūdzību
100050,2023-11-17,C0003,Electronics,Tablet A,336.05,2,Paid,,,,,,336.05,Nav sūdzību
100454,2023-11-30,C0006, Electronics ,Smartphone Z,$1061.74,1,Paid,,,,,,1061.74,Nav sūdzību
100549,02/12/2023,C0001,Smart Home,NordLock Pro,190.10,1,Paid,,,,,,190.1,Nav sūdzību
100248,2023-11-24,C0001,Accessories,Wireless Mouse,26.62,1,Paid,,,,,,26.62,Nav sūdzību
101195,2023-11-23,C0002, Electronics ,Laptop X,1577,1,Paid,,,,,,1577.0,Nav sūdzību
100398,2023-11-29,C0019,Smart Home,NordLock Pro,201.64,1,Paid,,,,,,201.64,Nav sūdzību
100865,2023-12-09,C0055,Electronics ,Tablet A,"772,98 EUR",1,Paid,,,,,,77298.0,Nav sūdzību
100601,2023-12-04,C0001, Accessories,Wireless Mouse,32,1,Pending,,,,,,32.0,Nav sūdzību
100662,2023-12-05,C0004,Smart Home,NordLock Pro,"238,67 EUR",1,Paid,,,,,,23867.0,Nav sūdzību
100833,2023-12-08,C0027, Electronics ,NoiseCancel Headphones,"248,37 EUR",1,Paid,,,,,,24837.0,Nav sūdzību
101124,14/12/2023,C0197,Accessories,Screen Protector,"12,14 EUR",1,Paid,,,,,,1214.0,Nav sūdzību
100838,2023-12-08,C0003, Smart Home ,NordLock Pro,$188.83,1,Paid,,,,,,188.83,Nav sūdzību
100034,16/11/2023,C0001, Accessories,Accessory Bundle,$34.22,2,Paid,,,,,,34.22,Nav sūdzību
100089,2023-11-18,C0002, Accessories ,Screen Protector,12.91,1,Paid,,,,,,12.91,Nav sūdzību
100357,2023-11-28,C0208,Electronics,Smartphone Z,1034.43,1,Paid,,,,,,1034.43,Nav sūdzību
100567,2023-12-03,C0001,Electronics,Tablet A,631.82,1,Paid,,,,,,631.82,Nav sūdzību
100918,2023-12-10,C0035,Accessories,Accessory Bundle,98.54,1,Paid,,,,,,98.54,Nav sūdzību
100517,02/12/2023,C0117,Accessories,Phone Case,33.43,1,Paid,,,,,,33.43,Nav sūdzību
100085,18/11/2023,C0020, Accessories ,Charger,$45.43,2,Paid,,,,,,45.43,Nav sūdzību
100773,2023-12-07,C0004,Electronics,Smartphone Z,"893,14 EUR",1,Paid,,,,,,89314.0,Nav sūdzību
100347,27/11/2023,C0006, Electronics ,TV Pro,937.66,2,Paid,,,,,,937.66,Nav sūdzību
100539,2023-12-02,C0008,Electronics,TV Pro,$1441.81,1,Paid,,,,,,1441.81,Nav sūdzību
100132,2023-11-20,C0001, Electronics ,Laptop X,"1612,31 EUR",2,Paid,,,,,,161231.0,Nav sūdzību
100376,2023-11-28,C0006,Smart Home,NordLock Pro,224.20,1,Paid,,,,,,224.2,Nav sūdzību
101034,12/12/2023,C0214, Accessories,Charger,15.36,2,Paid,,,,,,15.36,Nav sūdzību
100616,2023-12-04,C0005,Accessories,Screen Protector,$5.04,1,Failed,,,,,,5.04,Nav sūdzību
100822,2023-12-08,C0242,Smart Home,NordLock Pro,200.64,1,Paid,,,,,,200.64,Nav sūdzību
100362,2023-11-28,C0004, Accessories,Charger,43.85,2,Paid,,,,,,43.85,Nav sūdzību
100428,2023-11-29,C0027, Accessories,Accessory Bundle,"69,78 EUR",1,Paid,,,,,,6978.0,Nav sūdzību
101032,2023-12-12,C0125,Accessories,Phone Case,"38,23 EUR",2,Paid,,,,,,3823.0,Nav sūdzību
100342,2023-11-27,C0024,Accessories,Phone Case,"36,96 EUR",2,Paid,,,,,,3696.0,Nav sūdzību
100498,2023-12-01,C0013,Accessories,Screen Protector,9.20,1,Paid,,,,,,9.2,Nav sūdzību
100758,2023-12-07,C0057,Smart Home,NordLock Pro,$239.23,1,Paid,,,,,,239.23,Nav sūdzību
101020,12/12/2023,C0013, Accessories ,Screen Protector,12.92,1,Paid,,,,,,12.92,Nav sūdzību
101146,03/12/2023,C0002,Smart Home,NordLock Pro,"192,26 EUR",1,Paid,,,,,,19226.0,Nav sūdzību
100734,06/12/2023,C0009,Smart Home,NordTherm,106.57,1,Failed,,,,,,106.57,Nav sūdzību
100063,17/11/2023,C0046,Electronics,TV Pro,1698.27,1,Paid,,,,,,1698.27,Nav sūdzību
100636,04/12/2023,C0008, Accessories,Accessory Bundle,37.42,4,Paid,,,,,,37.42,Nav sūdzību
100914,2023-12-10,C0118,Accessories,USB-C Cable,"14,98 EUR",1,Paid,,,,,,1498.0,Nav sūdzību
100468,2023-11-30,C0001,Electronics,TV Pro,"958,27 EUR",1,Paid,,,,,,95827.0,Nav sūdzību
100220,2023-11-24,C0073,Accessories,Accessory Bundle,"44,98 EUR",2,Paid,,,,,,4498.0,Nav sūdzību
100443,30/11/2023,C0009,Electronics,Tablet A,487.70,1,Paid,,,,,,487.7,Nav sūdzību
100153,2023-11-21,C0106, Electronics ,Laptop X,1426.23,1,Paid,,,,,,1426.23,Nav sūdzību
100326,2023-11-27,C0019,Smart Home,NordLock Pro,"238,66 EUR",1,Paid,,,,,,23866.0,Nav sūdzību
100308,2023-11-26,C0301, Accessories,Charger,42,1,Paid,,,,,,42.0,Nav sūdzību
100859,2023-12-09,C0047,Electronics ,TV Pro,1295.10,1,Paid,,,,,,1295.1,Nav sūdzību
100613,2023-12-04,C0005,Electronics,Smartphone Z,"701,94 EUR",1,Paid,,,,,,70194.0,Nav sūdzību
100585,2023-12-03,C0067, Smart Home ,NordTherm,84.35,1,Paid,,,,,,84.35,Nav sūdzību
100606,2023-12-04,C0003,Accessories,Screen Protector,5,2,Paid,,,,,,5.0,Nav sūdzību
100204,23/11/2023,C0239,Electronics,NoiseCancel Headphones,204.43,1,Paid,,,,,,204.43,Nav sūdzību
100772,07/12/2023,C0001, Accessories,Charger,43.23,1,Paid,,,,,,43.23,Nav sūdzību
100399,29/11/2023,C0262,Electronics,NoiseCancel Headphones,186.48,1,Paid,,,,,,186.48,Nav sūdzību
100005,15/11/2023,C0003,Electronics,Tablet A,"553,75 EUR",1,Paid,,,,,,55375.0,Nav sūdzību
101147,2023-11-24,C0276, Smart Home ,NordLock Pro,205.21,1,Paid,,,,,,205.21,Nav sūdzību
100893,2023-12-10,C0224, Accessories ,Accessory Bundle,47.39,1,Paid,,,,,,47.39,Nav sūdzību
100900,2023-12-10,C0001, Accessories ,USB-C Cable,"11,88 EUR",1,Paid,,,,,,1188.0,Nav sūdzību
100130,2023-11-20,C0271,Electronics,Laptop X,"1 394,09 EUR",1,Paid,,,,,,139409.0,Nav sūdzību
100701,06/12/2023,C0120,Accessories,USB-C Cable,"17,86 EUR",2,Paid,,,,,,1786.0,Nav sūdzību
100845,09/12/2023,C0001, Smart Home ,NordLock Pro,"202,58 EUR",1,Paid,,,,,,20258.0,Nav sūdzību
100994,12/12/2023,C0023,Smart Home,NordLock Pro,$192.70,1,Paid,,,,,,192.7,Nav sūdzību
100458,2023-11-30,C0030,Smart Home,NordLock Pro,$214.91,1,Paid,,,,,,214.91,Nav sūdzību
100072,2023-11-18,C0001, Accessories,Phone Case,25,1,Paid,,,,,,25.0,Nav sūdzību
101053,13/12/2023,C0004,Electronics,TV Pro,"1 346,87 EUR",1,Paid,,,,,,134687.0,Nav sūdzību
100672,2023-12-05,C0007,Electronics,NoiseCancel Headphones,196,1,Paid,,,,,,196.0,Nav sūdzību
100656,05/12/2023,C0001,Smart Home,NordLock Pro,210,1,Paid,,,,,,210.0,Nav sūdzību
101164,29/11/2023,C0296,Accessories,Accessory Bundle,"52,01 EUR",2,Paid,,,,,,5201.0,Nav sūdzību
100262,2023-11-25,C0033, Electronics ,Smartphone Z,948.32,1,Paid,,,,,,948.32,Nav sūdzību
101043,13/12/2023,C0002,Accessories,Accessory Bundle,"46,99 EUR",2,Paid,,,,,,4699.0,Nav sūdzību
100538,02/12/2023,C0007, Accessories,Accessory Bundle,"82,45 EUR",2,Paid,,,,,,8245.0,Nav sūdzību
100203,23/11/2023,C0079, Accessories ,USB-C Cable,11.15,1,Paid,,,,,,11.15,Nav sūdzību
101152,2023-11-24,C0126,Accessories,USB-C Cable,"9,10 EUR",1,Paid,,,,,,910.0,Nav sūdzību
100071,2023-11-17,C0035,Accessories,USB-C Cable,15,4,Paid,,,,,,15.0,Nav sūdzību
101128,14/12/2023,C0283,Electronics,TV Pro,1490.50,1,Paid,,,,,,1490.5,Nav sūdzību
100954,2023-12-11,C0187,Accessories,Accessory Bundle,"97,99 EUR",2,Paid,,,,,,9799.0,Nav sūdzību
100128,2023-11-20,C0120,Accessories,Phone Case,33.65,1,Paid,,,,,,33.65,Nav sūdzību
100371,28/11/2023,C0013,Electronics,Smartphone Z,"922,19 EUR",1,Paid,,,,,,92219.0,Nav sūdzību
100135,20/11/2023,C0098,Electronics,Laptop X,1417.96,1,Paid,,,,,,1417.96,Nav sūdzību
100485,01/12/2023,C0060,Electronics ,NoiseCancel Headphones,327.51,1,Paid,,,,,,327.51,Nav sūdzību
100816,2023-12-08,C0031,Smart Home,NordLock Pro,"207,28 EUR",1,Paid,,,,,,20728.0,Nav sūdzību
100222,2023-11-24,C0070, Accessories ,Wireless Mouse,"39,86 EUR",1,Paid,,,,,,3986.0,Nav sūdzību
101093,2023-12-14,C0001,Electronics,NoiseCancel Headphones,"307,32 EUR",1,Paid,,,,,,30732.0,Nav sūdzību
101050,13/12/2023,C0012, Electronics ,NoiseCancel Headphones,"223,42 EUR",1,Paid,,,,,,22342.0,Nav sūdzību
101129,2023-12-14,C0001,Electronics,TV Pro,$932.28,1,Paid,,,,,,932.28,Nav sūdzību
100697,06/12/2023,C0001,Electronics,TV Pro,$1320.84,2,Paid,,,,,,1320.84,Nav sūdzību
100657,2023-12-05,C0001, Smart Home ,NordPlug,31.03,1,Failed,,,,,,31.03,Nav sūdzību
100406,2023-11-29,C0143,Electronics,Tablet A,349.95,1,Paid,,,,,,349.95,Nav sūdzību
100736,2023-12-06,C0002,Smart Home,NordTherm,"85,29 EUR",1,Paid,,,,,,8529.0,Nav sūdzību
100531,02/12/2023,C0004,Accessories,Wireless Mouse,23.82,1,Paid,,,,,,23.82,Nav sūdzību
101090,14/12/2023,C0002,Smart Home,NordLock Pro,219.32,1,Paid,,,,,,219.32,Nav sūdzību
100602,2023-12-04,C0007,Electronics ,Tablet A,"529,46 EUR",1,Paid,,,,,,52946.0,Nav sūdzību
100211,2023-11-23,C0005, Electronics ,Smartphone Z,988,1,Paid,,,,,,988.0,Nav sūdzību
100388,28/11/2023,C0001,Electronics,Tablet A,$599.27,2,Paid,,,,,,599.27,Nav sūdzību
101158,2023-12-04,C0040,Accessories,USB-C Cable,13,3,Paid,,,,,,13.0,Nav sūdzību
100711,2023-12-06,C0010, Accessories,Wireless Mouse,"29,11 EUR",1,Paid,,,,,,2911.0,Nav sūdzību
100848,2023-12-09,C0007, Accessories,Accessory Bundle,83,2,Paid,,,,,,83.0,Nav sūdzību
100263,2023-11-25,C0001,Electronics ,Smartphone Z,"740,02 EUR",1,Paid,,,,,,74002.0,Nav sūdzību
100305,2023-11-26,C0160, Accessories,Charger,17.05,3,Paid,,,,,,17.05,Nav sūdzību
100283,25/11/2023,C0003,Electronics,NoiseCancel Headphones,$343.43,1,Paid,,,,,,343.43,Nav sūdzību
100997,12/12/2023,C0001, Electronics ,Smartphone Z,"706,88 EUR",1,Paid,,,,,,70688.0,Nav sūdzību
101119,14/12/2023,C0064,Smart Home,NordLock Pro,188.97,2,Paid,,,,,,188.97,Nav sūdzību
100465,30/11/2023,C0081,Accessories,Accessory Bundle,62.27,1,Paid,,,,,,62.27,Nav sūdzību
100340,27/11/2023,C0059,Accessories,Accessory Bundle,26.09,2,Paid,,,,,,26.09,Nav sūdzību
100337,2023-11-27,C0009, Accessories ,Screen Protector,"6,38 EUR",1,Pending,,,,,,638.0,Nav sūdzību
100156,2023-11-21,C0003, Electronics ,TV Pro,1131.22,1,Failed,,,,,,1131.22,Nav sūdzību
100513,2023-12-01,C0001,Smart Home,NordPlug,18.39,1,Paid,,,,,,18.39,Nav sūdzību
100808,08/12/2023,C0028, Smart Home ,NordLock Pro,"193,67 EUR",1,Paid,,,,,,19367.0,Nav sūdzību
100646,2023-12-04,C0102, Accessories,USB-C Cable,"18,98 EUR",1,Paid,,,,,,1898.0,Nav sūdzību
100540,02/12/2023,C0035,Electronics,TV Pro,978.66,1,Paid,,,,,,978.66,Nav sūdzību
100074,2023-11-18,C0129,Smart Home,NordLock Pro,227.10,1,Paid,,,,,,227.1,Nav sūdzību
100044,2023-11-16,C0003,Electronics,NoiseCancel Headphones,207.57,1,Paid,,,,,,207.57,Nav sūdzību
101198,2023-12-13,C0013,Accessories,Wireless Mouse,26.47,2,Paid,,,,,,26.47,Nav sūdzību
100776,2023-12-07,C0093,Accessories,Screen Protector,10.13,3,Paid,,,,,,10.13,Nav sūdzību
100801,08/12/2023,C0318,Accessories,Phone Case,30.35,4,Paid,,,,,,30.35,Nav sūdzību
100627,2023-12-04,C0022, Accessories,Screen Protector,8.38,1,Paid,,,,,,8.38,Nav sūdzību
100795,2023-12-07,C0002, Accessories,USB-C Cable,"9,83 EUR",1,Paid,,,,,,983.0,Nav sūdzību
100569,2023-12-03,C0001,Accessories,Charger,28,1,Paid,,,,,,28.0,Nav sūdzību
100254,2023-11-24,C0084,Electronics,Smartphone Z,906.32,1,Paid,,,,,,906.32,Nav sūdzību
101003,2023-12-12,C0003,Smart Home,NordLock Pro,217.71,2,Paid,,,,,,217.71,Nav sūdzību
100097,19/11/2023,C0001,Smart Home,NordLock Pro,$205.02,1,Paid,,,,,,205.02,Nav sūdzību
100279,25/11/2023,C0002, Electronics ,Tablet A,"791,92 EUR",1,Paid,,,,,,79192.0,Nav sūdzību
100710,2023-12-06,C0181, Electronics ,Laptop X,$1439.35,1,Paid,,,,,,1439.35,Nav sūdzību
100296,2023-11-26,C0028,Electronics ,TV Pro,1020.82,1,Paid,,,,,,1020.82,Nav sūdzību
100723,2023-12-06,C0020,Accessories,Laptop Sleeve,"15,59 EUR",2,Paid,,,,,,1559.0,Nav sūdzību
100346,2023-11-27,C0001,Smart Home,NordLock Pro,210.90,1,Paid,,,,,,210.9,Nav sūdzību
100655,2023-12-05,C0023,Accessories,Accessory Bundle,"59,55 EUR",1,Paid,,,,,,5955.0,Nav sūdzību
100099,2023-11-19,C0001,Electronics,TV Pro,$926.93,1,Paid,,,,,,926.93,Nav sūdzību
100470,2023-11-30,C0200,Smart Home,NordLock Pro,"189,66 EUR",1,Paid,,,,,,18966.0,Nav sūdzību
100504,2023-12-01,C0037,Accessories,Charger,42.66,1,Paid,,,,,,42.66,Nav sūdzību
100075,2023-11-18,C0022,Accessories,Wireless Mouse,"44,32 EUR",2,Paid,,,,,,4432.0,Nav sūdzību
100266,25/11/2023,C0007,Smart Home,NordCam Mini,"94,60 EUR",1,Paid,,,,,,9460.0,Nav sūdzību
101004,12/12/2023,C0030,Accessories,Charger,"19,80 EUR",3,Paid,,,,,,1980.0,Nav sūdzību
100131,20/11/2023,C0004, Accessories ,Screen Protector,12.93,1,Paid,,,,,,12.93,Nav sūdzību
100509,2023-12-01,C0015,Accessories,USB-C Cable,16.14,1,Paid,,,,,,16.14,Nav sūdzību
100064,17/11/2023,C0012, Accessories ,Phone Case,12,1,Paid,,,,,,12.0,Nav sūdzību
100012,2023-11-15,C0005,Electronics,Laptop X,1546,2,Paid,,,,,,1546.0,Nav sūdzību
101192,2023-11-25,C0003,Electronics,Smartphone Z,1056.70,1,Paid,,,,,,1056.7,Nav sūdzību
100356,2023-11-28,C0037,Electronics,Tablet A,"556,99 EUR",1,Paid,,,,,,55699.0,Nav sūdzību
100028,2023-11-16,C0253, Accessories ,Laptop Sleeve,29.42,1,Paid,,,,,,29.42,Nav sūdzību
100923,2023-12-10,C0022,Electronics,Smartphone Z,"711,15 EUR",1,Paid,,,,,,71115.0,Nav sūdzību
100766,07/12/2023,C0034, Electronics ,Tablet A,715,1,Paid,,,,,,715.0,Nav sūdzību
100784,2023-12-07,C0019,Accessories,USB-C Cable,19.73,1,Paid,,,,,,19.73,Nav sūdzību
100425,2023-11-29,C0002,Accessories,USB-C Cable,$9.35,1,Pending,,,,,,9.35,Nav sūdzību
100025,16/11/2023,C0001,Electronics,TV Pro,"929,16 EUR",1,Paid,,,,,,92916.0,Nav sūdzību
100959,2023-12-11,C0028, Electronics ,TV Pro,1060.75,1,Paid,,,,,,1060.75,Nav sūdzību
100331,2023-11-27,C0058,Electronics ,TV Pro,"1 145,46 EUR",1,Paid,,,,,,114546.0,Nav sūdzību
101196,29/11/2023,C0003, Accessories,Laptop Sleeve,36.68,2,Paid,,,,,,36.68,Nav sūdzību
100403,2023-11-29,C0025,Smart Home,NordLock Pro,190.38,1,Paid,,,,,,190.38,Nav sūdzību
100192,2023-11-23,C0003, Accessories ,Wireless Mouse,"56,45 EUR",1,Paid,,,,,,5645.0,Nav sūdzību
